company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes
Drone Parts Center,Belgium,Authorized Dealer,"Dock 2, Dock 3",Unknown,https://drone-parts-center.com,https://www.linkedin.com/company/drone-parts-center,https://drone-parts-center.com/en/product-category/drone-for-professional-use/drone-in-the-box-en,Company Website,https://drone-parts-center.com/en/blog/dji-dock-3-features-pricing-and-availability/,Company Blog,High,"Drone Parts Center is the official DJI Enterprise Certified Distributor and Dock 3 Certified partner for Belgium, Luxembourg and the Netherlands, based in Nivelles (30 minutes from Brussels). They have equipped 10+ police zones with DJI systems and offer Dock 2 and Dock 3 solutions with on-site demonstrations, full installation, commissioning, regulatory support (SORA, ConOps), and local after-sales service. Their website confirms widespread adoption of DJI Dock 3 by security forces and emergency services in Belgium, and they offer a 24/7 fixed surveillance bundle (Dock 3 + Matrice 4TD) tailored for Belgian weather conditions from -30°C to +50°C."
DroneLand,Belgium,Authorized Dealer,"Dock 1, Dock 2, Dock 3",Unknown,https://droneland.be,https://www.linkedin.com/company/droneland,https://droneland.be/drones/dji-enterprise/dji-dock,Company Website,https://droneport.eu/2025/05/15/droneland-introduces-belgiums-first-mobile-drone-hub-dji-dock-3-unlocking-new-opportunities-for-,Industry Article,High,"DroneLand is a leading DJI Enterprise dealer in the Benelux operating from Belgium and the Netherlands. They were the first in the Benelux to receive the DJI Dock 2. They offer DJI Dock 1 (with Matrice 30T), Dock 2 (Matrice 3D/3TD), and Dock 3. In May 2025 at DronePort, DroneLand introduced Belgium's first mobile drone hub using DJI Dock 3 (branded ""Pick-Hub""), enabling automated drone operations without fixed infrastructure. They also sell FlytBase Enterprise subscriptions for Dock 2/Dock 3 operations. DroneLand is specially trained by DJI for complete installation and maintenance of DJI Dock systems in the Benelux."
Droprise,Belgium,System Integrator,Dock 2,Unknown,https://www.droprise.be,https://be.linkedin.com/company/droprise,https://www.droprise.be/en_GB/shop/dji-dock-2,Company Website,https://www.unmannedairspace.info/uncategorized/flytbase-partners-with-droprise-for-docked-drone-operations-in-belgium/,Industry Article,High,"Droprise is an authorized DJI Enterprise dealer and official DJI Dock partner in the Benelux, headquartered in Oostende, Belgium. Founded in 2019, they specialize in professional drone solutions for security monitoring, infrastructure inspections, and BVLOS operations. They partnered with FlytBase to enable docked drone operations in Belgium, offering integration training, BVLOS advisory, and deployment support. Their website lists DJI Dock 2 and they serve as system integrators combining DJI hardware with FlytBase, Pix4D, and Trimble for enterprise clients."
DroneDepot.be,Belgium,Authorized Dealer,Dock 1,Unknown,https://www.dronedepot.be,,https://www.dronedepot.be/product/dji-dock/,Company Website,,,Medium,"DroneDepot.be is a Belgian DJI specialist and authorized DJI dealer based in Affligem, Belgium. They sell the original DJI Dock (Dock 1) with the Matrice 30T for fully autonomous 24/7 operations programmed via DJI FlightHub 2. The company describes itself as Belgium's specialist drone retailer offering expert advice, fast delivery, and complete support for DJI products."
Belgian Police – CARMA Zone,Belgium,Government/Public Safety,Dock 1,Unknown,https://www.police.be,,https://www.youtube.com/watch?v=pXzp6OM-voo,Company Video,https://www.airhub.app/resources/how-belgian-police-use-drones-for-real-time-situational-awareness,Industry Article,Medium,"The Belgian Police (specifically the CARMA zone in East Belgium) is a confirmed end-user of DJI Dock technology for public safety operations. Superintendent Bart Ramaekers (UAS State Operator) spoke at the DJI Enterprise European Police Conference in Berlin about their deployment of DJI Dock during a volcanic eruption to monitor safety conditions, and for monitoring football matches. The Belgian Police use AirHub's drone platform for centralized fleet management and real-time situational awareness. The CARMA zone was also involved in the early-stage DiaB pilot project in Genk with Citymesh's SENSE drone network for emergency response."
Youngin Mobility (영인모빌리티),South Korea,System Integrator,"Dock 1, Dock 3",Unknown,https://www.younginmobility.com,https://www.linkedin.com/company/younginmobility,https://www.younginmobility.com/sub-main/sub/152,Company Website,https://www.youtube.com/watch?v=2eU-e8LE5BU,Company Video,High,"Youngin Mobility is an official DJI Enterprise partner in South Korea, part of the Youngin Group conglomerate. They actively promote and deploy DJI Dock 1 and Dock 3 solutions, including producing Korean-language promotional videos for DJI Dock 3 as the authorized enterprise partner. Their YouTube channel shows the Dock 3 station in Korea deployment use cases. They serve construction, inspection, digital twin, and environmental monitoring sectors across South Korea and provide DJI Terra webinar training as a certified DJI Enterprise partner."
Koseco (코세코),South Korea,Authorized Dealer,Dock 3,Unknown,https://koseco.co.kr,,https://koseco.co.kr/product/dock3/,Company Website,https://kosecomall.com,Company Website,High,"Koseco is the official DJI partner in South Korea, with over 20 years of experience in the surveying and mapping industry (established drone operations in 2019). They are listed as an official DJI Enterprise dealer on DJI's global find-a-dealer page and sell DJI Dock 3 through both their main website (koseco.co.kr) and their e-commerce platform (kosecomall.com). The company specializes in industrial and enterprise drones, GNSS, and surveying equipment for the Korean professional market."
Hanbit Drone (한빛드론),South Korea,Authorized Dealer,"Dock 1, Dock 2, Dock 3",Unknown,https://www.hanbitdrone.com,https://www.linkedin.com/company/hanbitdrone,https://www.hanbitdrone.com/50,Company Website,https://www.hanbitdrone.com/53/?bmode=view&idx=169044206,Company Website,High,"Hanbit Drone is an official DJI Enterprise authorized dealer in Korea, founded in 2006 (drone operations from 2015), based in Incheon. They sell DJI Dock 1, Dock 2, and Dock 3, and publish Korean-language product manuals and installation guides for all three dock generations. They are listed on DJI's official Korean enterprise dealer page. The company is a drone integrated solution provider serving enterprises and national institutions with consumer, enterprise, and agricultural drones across South Korea."
ECOROBOTECH (에코로보텍),South Korea,System Integrator,"Dock 2, Dock 3",Unknown,https://ecorobotech.co.kr,https://www.instagram.com/dji_korea_enterprise_dealer/,https://www.youtube.com/watch?v=_w1IiJU14mQ,Company Video,https://www.youtube.com/watch?v=t53wbgNLWsE,Company Video,High,"ECOROBOTECH is an official DJI Enterprise partner in South Korea, based in Incheon (Seo-gu, Robotland, listed on DJI's official Korean dealer page). They are a highly active system integrator: deployed DJI Dock 2 at GS Caltex for industrial facility inspections (fire drills, facility inspection, safety management), and engineered the landmark 10-site DJI Dock 3 network in Yeongdeok County for 24/7 autonomous forest fire and mountain monitoring. The Yeongdeok project made Yeongdeok the first regional government in Korea to deploy a comprehensive DJI Dock drone network, with 10 stations and 10 drones operating continuously."
Hyundai Engineering & Construction,South Korea,End-buyer (Enterprise),Dock 3,Unknown,https://www.hdec.kr,https://www.linkedin.com/company/hyundaienc,https://www.prnewswire.com/apac/news-releases/dji-docks-transform-hyundai-ecs-namyangju-wangsuk-relocation-project-in-south-korea,Press Release,https://enterprise-insights.dji.com/blog/tag/dji-dock-3,DJI Case Study,High,"Hyundai Engineering & Construction (Hyundai E&C) deployed DJI Dock 3 at the Namyangju Wangsuk National Route 47 Underground Relocation Project — Korea's largest civil engineering project ever awarded (KRW 1.05 trillion), featuring the nation's first four-layer underground tunnel system spanning 6.4 km. Using DJI Dock 3, automated site surveys now cover the full 6.4 km corridor bi-weekly. The setup integrates with Angelswing's digital twin platform and marked the first real-world DJI Dock 3-based automated drone operations on a Korean construction site. Field Operations Team Leader Won Chong Wook confirmed regular automated monitoring made site management far more efficient."
SK hynix,South Korea,End-buyer (Enterprise),Dock 3,Unknown,https://www.skhynix.com,https://www.linkedin.com/company/sk-hynix,https://enterprise-insights.dji.com/blog/how-sk-hynix-uses-dji-dock-3-to-power-smarter-construction-site-management,DJI Case Study,https://www.youtube.com/watch?v=MR3-aeuBjpg,Company Video,High,"SK hynix, one of South Korea's leading semiconductor companies, deployed DJI Dock 3 at the Yongin Semiconductor Cluster — Korea's largest semiconductor construction project spanning 4.16 million square meters (KRW 2.5 trillion total budget). Using DJI Dock 3 with DJI FlightHub 2, they conduct automated scheduled patrols and data collection across the entire site, operating even in sub-zero winter conditions. DJI Enterprise published a formal case study in March 2026, highlighting how Dock 3 enabled comprehensive remote project management without on-site presence, significantly improving construction monitoring efficiency and data quality."
Angelswing (엔제스윈),South Korea,System Integrator,"Dock 2, Dock 3",Unknown,https://angelswing.io,https://www.linkedin.com/company/angelswing,https://www.linkedin.com/posts/angelswing_angelswing-hyundaie-namyangjuwangsuk-activity-7363493063563882501-eZ-a,LinkedIn Post,https://kr.linkedin.com/company/angelswing,LinkedIn Post,High,"Angelswing is a Seoul-based drone data and digital twin platform (founded 2016, 11-50 employees). They integrated DJI Dock 2 automated flights into their construction site monitoring platform, and deployed their drone automation system with DJI Dock 3 at Hyundai E&C's Namyangju Wangsuk project — marking the first real-world DJI Dock 3-based automated drone operations on a Korean construction site. Their platform uses drone-captured imagery to create 3D digital twins of jobsites from planning to completion. Uses Korean domestic cloud servers to prevent data export overseas."
Yeongdeok County Government (영덕군청),South Korea,Government/Public Safety,Dock 3,10,https://www.yd.go.kr,,https://www.youtube.com/watch?v=t53wbgNLWsE,Company Video,https://www.linkedin.com/posts/dji_dji-dock-solutions-for-the-future-of-fire-activity-7396174959078883328-2Pnp,LinkedIn Post,High,"Yeongdeok County Government deployed a 10-site DJI Dock 3 network — the first regional government in South Korea to achieve this scale. The system runs 24/7 automated drone missions to monitor mountains, forests, and nearby areas for forest fires and safety hazards. Each of the 10 stations operates a DJI Dock 3 for autonomous patrolling, verification without risking human lives, and complete coverage with no blind spots. The system was engineered by ECOROBOTECH and represents a landmark government deployment for fire prevention and public safety in Korea."
GS Caltex,South Korea,End-buyer (Enterprise),Dock 2,Unknown,https://www.gscaltex.com,https://www.linkedin.com/company/gscaltex,https://www.youtube.com/watch?v=_w1IiJU14mQ,Company Video,,,High,"GS Caltex, one of South Korea's largest oil refining and energy companies, deployed DJI Dock 2 at their industrial facility in partnership with ECOROBOTECH. The DJI Dock 2 system was used for fire drill monitoring, facility inspection, safety management, and construction safety oversight across their complex. ECOROBOTECH produced a dedicated case study video showcasing real-world use of Dock 2 at GS Caltex, demonstrating how the dock effectively prevents human risk at industrial sites with multi-hazard environments."
Paladin Drones Inc.,US,dealer,Dock 3,https://www.paladindrones.io/,,https://www.paladindrones.io/drone-fleet,company_product_page,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,Houston TX; Only DJI Dock 3 certified dealer listed on DJI US official page; DFR and public safety focus; Dock 3 + M4TD deployments,
Unmanned Vehicle Technologies (UVT),US,system_integrator,Dock 1; Dock 2; Dock 3,https://www.uvt.us/,https://www.linkedin.com/company/uvtus,https://www.uvt.us/dji-dock-3,company_product_page,https://enterprise-insights.dji.com/blog/dji-dock-first-solar-inspection-in-north-america,case_study,high,Fayetteville AR + Michigan/TX; North America leading dock integrator; first-ever DJI Dock solar inspection (Enel Texas 2023); Dock 3 ready,
Advexure,US,dealer,Dock 1; Dock 2; Dock 3,https://advexure.com/,https://www.linkedin.com/company/advexure,https://advexure.com/blogs/news/dfr-with-dji-dock-3-a-4-step-guide-to-getting-started,company_blog,https://www.instagram.com/p/C6b_QL8J5dC/,company_blog,high,Irvine CA; one of North America's largest DJI Enterprise dealers; sells and supports Dock 1/2/3; supports DFR programs,
DroneNerds,US,dealer,Dock 1; Dock 2; Dock 3,https://www.dronenerds.com/,,https://www.dronenerds.com/collections/dji-dock-3,company_product_page,https://www.dronenerds.com/products/dji-dock-3-with-matrice-4td-ready-to-fly-kit-no-care,company_product_page,high,Largest DJI authorized dealer and service center in the USA; sells full DJI Dock 3 RTF kits with M4D/M4TD,
DSLRPros,US,dealer,Dock 2; Dock 3,https://www.dslrpros.com/,,https://www.dslrpros.com/products/dji-dock-3,company_product_page,https://www.dslrpros.com/collections/shop-dji-dock-series,company_product_page,high,Los Angeles CA; authorized DJI Enterprise dealer; sells Dock 2 and Dock 3 with M4D/M4TD,
DroneFly,US,dealer,Dock 2; Dock 3,https://www.dronefly.com/,,https://www.dronefly.com/products/dji-dock-3,company_product_page,https://www.dronefly.com/blogs/news/dji-dock-3-vs-dock-2-for-remote-operations-and-public-safety,company_blog,high,Authorized DJI dealer since 2012; California-based; sells Dock 3 + M4D/M4TD RTF kits,
Airworx Unmanned Solutions,US,dealer,Dock 1; Dock 2; Dock 3,https://airworxdrone.com/,,https://airworxdrone.com/products/dji-dock-3-with-matrice-4dt-aircraft-system,company_product_page,https://airworxdrone.com/collections/dji,company_product_page,high,Piedmont SC; DJI Enterprise dealer listed on DJI official page; sells Dock 1/2/3; DFR software integration; baby deer thermal rescue demo,
Vertex Unmanned Solutions,US,dealer,Dock 1; Dock 2; Dock 3,https://www.vertexunmanned.com/,https://www.linkedin.com/company/vertex-unmanned-solutions,https://www.linkedin.com/posts/vertex-unmanned-solutions_the-dji-dock-3-is-the-next-step-in-drone-activity-7404218473377222656-v,linkedin_post,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,Minneapolis MN area; DJI Enterprise dealer listed on official page; deployed 7 DJI Docks in 5 days; Dock 3 demo deployments,
B&H Foto & Electronics,US,dealer,Dock 3,https://www.bhphotovideo.com/,,https://www.bhphotovideo.com/c/product/1959240-REG/dji_cp_en_00000590_02_dock_3_overseas_edition.html,company_product_page,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,New York City NY; authorized DJI Enterprise dealer listed on DJI official page; sells DJI Dock 3,
Frontier Precision,US,dealer,Dock 1; Dock 2,https://frontierprecision.com/,https://www.linkedin.com/company/frontier-precision-inc.,https://frontierprecision.com/solutions/unmanned/drone-docs/,company_product_page,https://dot.alaska.gov/comm/pressbox/arch2023/PR23-0016.shtml,case_study,high,Multiple western US offices (WA/AK/MT/CO); DJI Dock 1 deployment for Alaska DOT avalanche monitoring; FlytBase Gold Partner for Dock 2,
Strayos Inc,US,solution_provider,Dock 1; Dock 3,https://www.strayos.com/,,https://www.linkedin.com/posts/strayos_strayos-now-integrates-with-dji-dock-3-zero-touch-activity-7369100657137545217-PPtt,linkedin_post,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,Buffalo NY; AI photogrammetry software for mining; zero-touch integration with DJI Dock 3 via FlightHub 2; listed as DJI Enterprise dealer,
DroneDeploy,US,solution_provider,Dock 1; Dock 2; Dock 3,https://www.dronedeploy.com/,https://www.linkedin.com/company/dronedeploy,https://www.dronedeploy.com/product/dock-automation,company_product_page,https://www.dronedeploy.com/blog/everything-you-need-to-know-about-the-dji-dock-2,company_blog,high,San Francisco CA; leading drone autonomy software platform; Dock Automation product for Dock 1/2/3; Dock Shield security; partnered with BNSF,
FlytBase,US,solution_provider,Dock 1; Dock 2; Dock 3,https://www.flytbase.com/,https://www.linkedin.com/company/flytbase,https://www.flytbase.com/dji-dock-3,company_product_page,https://www.flytbase.com/dji-dock-2,company_product_page,high,San Jose CA; enterprise drone autonomy software platform; integrates with all DJI Dock models; 20+ industries; Gold Partner with Frontier Precision,
DroneSense (Versaterm),US,solution_provider,Dock 1; Dock 2; Dock 3,https://dronesense.com/,https://www.linkedin.com/company/dronesense,https://www.versaterm.com/solution/dronesense/,company_product_page,https://www.youtube.com/watch?v=INBFXVWeH_I,company_blog,high,Austin TX; public safety drone ops platform; native DJI Dock 1/2/3 integration; used by law enforcement for DFR; now part of Versaterm,
Raptor Maps,US,solution_provider,Dock 1; Dock 2,https://raptormaps.com/,,https://raptormaps.com/blog-posts/first-ever-dji-dock-(-drone-in-a-box-)-solar-farm-inspection-conducted-in-north-america,case_study,https://enterprise-insights.dji.com/blog/dji-dock-first-solar-inspection-in-north-america,case_study,high,Boston MA (remote); solar lifecycle software; partnered with DJI+UVT for first-ever Dock solar inspection in North America (Texas 2023),
Ovrwatch,US,system_integrator,Dock 1; Dock 2; Dock 3,https://ovrwatch.io/,https://www.linkedin.com/company/ovrwatch-usa,https://enterprise-insights.dji.com/user-stories/ashevilles-blueprint-how-drones-redefined-disaster-response-during-hurricane-helene,case_study,https://dronedj.com/2025/05/03/how-drones-transformed-ashevilles-disaster-response/,industry_article,high,DFR integrator; deployed 13 DJI Docks (mix of Dock 1/2/3) for Asheville Police Dept post-Hurricane Helene; 30-sec dispatch; BVLOS waiver,
Premier Security Solutions,US,operator_end_user,Dock 2,https://premiersecuritysolutions.com/,,https://www.flytbase.com/case-studies/premier-security-autonomous-drone-surveillance,case_study,https://enterprise-insights.dji.com/blog/docked-drones-the-future-of-commercial-security,case_study,high,Michigan (Global SOC); commercial security operator; deployed DJI Dock 2 + M3TD for 24/7 facility surveillance; partnered with UVT + DJI,
BNSF Railway,US,operator_end_user,Dock 1,https://www.bnsf.com/,,https://dronelife.com/2023/10/11/what-automation-really-looks-like-bnsf-railway-on-drone-docks-inventory-management-and-more-from-the-floor-of-ddc-23/,industry_article,https://enterprise-insights.dji.com/blog/dji-dock-future-of-work,case_study,high,Fort Worth TX (HQ); North America largest freight railroad; DJI Dock deployed for BVLOS container inventory management; FAA BVLOS waiver holder,
Enel Green Power North America,US,operator_end_user,Dock 1,https://www.enelgreenpowernam.com/,,https://raptormaps.com/blog-posts/first-ever-dji-dock-(-drone-in-a-box-)-solar-farm-inspection-conducted-in-north-america,case_study,https://enterprise-insights.dji.com/blog/dji-dock-first-solar-inspection-in-north-america,case_study,high,Texas (181 MWdc solar site); first-ever utility-scale DJI Dock solar inspection in North America (2023); with UVT + Raptor Maps,
Fowado Technology Group,US,dealer,Dock 1; Dock 2; Dock 3,https://www.fowadotechnologygroup.com/,,https://www.fowadotechnologygroup.com/security-drones,company_product_page,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,medium,Tampa FL; DJI Enterprise dealer listed on official DJI page; security drone integrator; DJI Dock reseller,
International Trading & Communications Corp,US,dealer,Dock 1; Dock 2; Dock 3,https://www.ibandd.wixsite.com/itandc,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,low,Brooklyn NY; listed as DJI Enterprise dealer on official page; limited public web presence,
RobotLAB Inc,US,dealer,Dock 1; Dock 2; Dock 3,https://www.robotlab.com/,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,medium,Southlake TX; listed as DJI Enterprise dealer on official page; STEM + enterprise robotics/drone integration,
Drone Works,US,dealer,Dock 1; Dock 2; Dock 3,https://www.drone-works.com/,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,medium,Spring Hill FL; listed as DJI Enterprise dealer on official page,
AKDRONE LLC,US,dealer,Dock 1; Dock 2; Dock 3,,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,medium,Valdez AK; listed as DJI Enterprise dealer on official page; Alaska-based operations,
Drone Deer Recovery,US,dealer,Dock 1; Dock 2; Dock 3,https://www.dronedeerrecovery.com/,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,low,Dundee OH; listed as DJI Enterprise dealer on official page; niche wildlife/hunting applications,
Globe Flight GmbH,Germany,dealer,Dock 1|Dock 2|Dock 3,https://www.globe-flight.de,https://www.linkedin.com/company/globe-flight,https://www.globe-flight.de/DJI-Dock-3-EN,company_product_page,https://uasweekly.com/2023/11/15/drone-harmony-and-globe-flight-provide-the-leading-drone-in-a-box-solution/,industry_article,high,"DJI-listed intermediary for all Dock models; exclusive distributor for Drone Harmony software in DE/AT; certified Dock training center; Regensburg-Barbing, Bavaria",
Droniq GmbH,Germany,system_integrator,Dock 1|Dock 2|Dock 3,https://droniq.de,https://de.linkedin.com/company/droniq,https://droniq.de/en/dji-dock-europaweit-erste-betriebsgenehmigung/,press_release,https://droniq.de/en/produkte/drone-in-a-box-system/dji-dock-2/,company_product_page,high,Europe's first DJI Dock BVLOS operating license (2023); joint venture Deutsche Flugsicherung & Deutsche Telekom; sells and integrates all Dock models; Frankfurt-based; Dock 3 training completed,
Solectric GmbH,Germany,dealer,Dock 1,https://solectric.eu,https://www.linkedin.com/company/solectric-gmbh,https://www.solectric.de/2023/05/25/wir-praesentieren-einen-der-ersten-voll-automatisierten-drohnenfluege-in-europa/?lang=en,press_release,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,high,"Largest DJI distributor in Europe; first automated DJI Dock flight in Germany (2023); DJI-listed official dealer; Ubstadt-Weiher, Germany",
GDDC GmbH (Solectric Holding),Germany,dealer,Dock 1,https://www.gddc-sh.de,,https://www.solectric.de/2023/10/31/we-were-the-first-company-in-germany-to-receive-a-drone-luc-certification/?lang=en,press_release,https://www.drohnen.de/50361/neu-dji-dock-2-automatisierter-drohnenflug-mit-der-dji-matrice-3d-3td/,industry_article,high,German Dynamic Drone Center; first German company with EASA LUC certification; DJI dealer in Northern Germany; specializes in automated systems like DJI Dock; part of Solectric Holding,
Pro Fly Center GmbH,Germany,system_integrator,Dock 1|Dock 2|Dock 3,https://proflycenter.com,https://www.linkedin.com/company/proflycenter,https://proflycenter.com/en/20-dienstleistungen,company_product_page,https://proflycenter.com/en/case-study-implementierung-des-dji-dock-systems-von-der-erstanalyse-bis-zur-inbetriebnahme-und-darueber-hinaus,case_study,high,"Turnkey DJI Dock implementation (SORA/OM, install, training); deployed 5 Dock stations for Bohlen & Doyen Bau; LBA BVLOS permit docs for Dock 3; Bad Schönborn, Germany; DJI drone academy partner",
Droniq GmbH (Airclip Service),Germany,dealer,Dock 1|Dock 2|Dock 3,https://www.airclip.de,https://www.linkedin.com/company/airclip,https://www.airclip.de/DJI-Dock-2,company_product_page,,company_product_page,high,"Official DJI Enterprise dealer; listed on DJI official dealer page; sells DJI Dock 2 & Dock 3; Dresden, Germany",
Airclip Service GmbH & Co. KG,Germany,dealer,Dock 2|Dock 3,https://www.airclip.de,,https://www.airclip.de/DJI-Dock-2,company_product_page,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,high,"Official DJI Enterprise dealer listed by DJI; sells DJI Dock 2 and Dock 3; Dresden, Germany",
Droneparts GmbH,Germany,dealer,Dock 1|Dock 2|Dock 3,https://droneparts.de,https://www.linkedin.com/company/droneparts,https://droneparts.de/Drohnen/DJI-Enterprise/DJI-Dock-2/,company_product_page,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,high,"Official DJI Enterprise dealer listed by DJI; stocks Dock 1/2/3 + Matrice 30/3D/4D accessories; Hessigheim, Germany (~2000 stocked parts)",
Epotronic GmbH,Germany,dealer,Dock 1|Dock 2|Dock 3,https://epotronic.com,https://www.linkedin.com/company/epotronic,https://epotronic.com/eng/DJI-Dock-3-Drone-Station/DDOC001.1,company_product_page,https://epotronic.com/eng/EPOTRONIC-Operational-Authorization/415514,company_product_page,high,"DJI Enterprise dealer & distributor; sells Dock 1/2/3; offers BVLOS operational authorization service for DJI Dock; Düsseldorf, Germany",
Kopterzentrale GmbH,Germany,system_integrator,Dock 1,https://www.kopterzentrale.de,https://www.linkedin.com/company/kopterzentrale,https://www.kopterzentrale.de/dji-dock-fluege-dienstleister-genehmigung,company_product_page,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,high,"Official DJI Enterprise dealer listed by DJI; DJI Dock operator-as-a-service (setup, permits, missions, data reporting); Hannover, Germany",
U-ROB GmbH,Germany,system_integrator,Dock 2,https://u-rob.com,https://www.linkedin.com/company/u-rob,https://www.condor-sicherheit.de/condor-group/aktuelles/aktuelle-meldung/detail/condor-und-u-rob-testen-dji-dock-2,press_release,https://terra-drone.net/global/2025/07/29/terra-drone-signs-distribution-agreement-with-u-rob-for-terra-xross-1/,press_release,high,Germany's largest industrial drone distributor & training company; co-tested Dock 2 with CONDOR; developed proprietary security mission software for Dock; Bielefeld (10 locations nationally),
CONDOR Schutz- und Sicherheitsdienst GmbH,Germany,operator_end_user,Dock 2,https://www.condor-sicherheit.de,https://www.linkedin.com/company/condor-security,https://www.condor-sicherheit.de/condor-group/aktuelles/aktuelle-meldung/detail/condor-und-u-rob-testen-dji-dock-2,company_blog,https://www.condor-sicherheit.de/marken/condor-ims/drohnen-technologie,company_product_page,high,"Security company actively testing & deploying DJI Dock 2 for perimeter surveillance; integrated with own certified alarm center (NSL); DJI reseller sub-brand (CONDOR Solutions); Essen, Germany",
Bohlen & Doyen Bau GmbH,Germany,operator_end_user,Dock 2,https://bohlen-doyen.com,,https://proflycenter.com/en/case-study-implementierung-des-dji-dock-systems-von-der-erstanalyse-bis-zur-inbetriebnahme-und-darueber-hinaus,case_study,,case_study,high,Major construction company; deployed 5x Dock 2 stations over 25+ km for gas pipeline construction in Northern Germany; autonomous remote monitoring with SORA/BVLOS authorization; implemented by Pro Fly Center,
Energy Robotics GmbH,Germany,solution_provider,Dock 1,https://www.energy-robotics.com,https://www.linkedin.com/company/energy-robotics,https://www.facebook.com/EnergyRoboticsGmbH/,linkedin_post,https://www.energy-robotics.com/inspection-drones,company_product_page,high,"AI software platform for autonomous industrial inspections integrated with DJI Dock; BVLOS-approved in Germany; clients include Shell, E.ON; Darmstadt, Germany; €11.5M Series A (2025)",
STRABAG SE,Germany,operator_end_user,Dock 1,https://www.strabag.com,,https://www.droneharmony.com/post/strabag,case_study,https://www.linkedin.com/posts/droneharmony_strabag-lng-terminal-construction-fully-activity-7264544179379175424-BqJo,linkedin_post,high,Major European construction firm using DJI Dock with Drone Harmony & SkyMap for LNG terminal construction monitoring in North Germany; 24/7 automated data collection & volumetric analysis,
HOCHTIEF AG,Germany,operator_end_user,Dock 2,https://www.hochtief.com,,https://skyportsdroneservices.com/2026/03/skyports-drone-services-brings-automated-bvlos-drone-in-a-box-aerial-surveying-to-germany/,press_release,https://dronelife.com/2026/03/31/bvlos-drone-in-a-box-construction-surveying-skyports-hochtief/,industry_article,high,German construction giant deploying DJI Dock 2 (via Skyports/heliguy) for BVLOS survey of Rheinbrücke Leverkusen bridge near Cologne; weekly automated 2D/3D surveys; operations piloted remotely from Spain (2026),
Röhm GmbH,Germany,operator_end_user,Dock 1,https://www.roehm.com,,https://droniq.de/en/pressemitteilung-droniq-zeigt-naechsten-entwicklungsschritt-der-industriellen-drohnennutzung-auf/,press_release,,press_release,medium,Chemical company in Darmstadt; among first industrial DJI Dock BVLOS customers in Germany; conducted Europe's first BVLOS DJI Dock commercial flight with Droniq (2023),
Drone-Rental.com,Germany,solution_provider,Dock 1|Dock 2,https://www.drone-rental.com,,https://ensun.io/search/drone-rental/germany,industry_article,,industry_article,medium,"Rental service for DJI Dock-equipped autonomous drones; customers access drones remotely for real-time missions across Europe; Oberursel (Taunus), Germany",
SaarDrones,Germany,system_integrator,Dock 3,https://www.saardrones.de,,https://www.saardrones.de/post/dji-dock-3,company_blog,,company_blog,medium,"Professional drone service and integration consultancy in Saarland; detailed DJI Dock 3 integration blog; targets industrial inspection, perimeter security, and BOS use cases",
Dronivo GmbH,Germany,dealer,Dock 1|Dock 2|Dock 3,https://www.dronivo.de,,https://www.dronivo.de/DJI_5,company_product_page,,company_product_page,medium,"DJI-authorized German dealer since 2015; lists DJI Dock series in product catalog; repair & maintenance services; Ludwigshafen, Germany",
Solectric GmbH (Drohnen-Shop.de / Lubo Tech),Germany,dealer,Dock 1|Dock 2|Dock 3,https://www.drohnen-shop.de,,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,,dji_ecosystem_listing,medium,"DJI official dealer (Germany) listed on DJI's where-to-buy page; Buchholz i.d. Nordheide, Germany",
Mediatec GmbH,Germany,dealer,Dock 1|Dock 2|Dock 3,https://www.mediatec.de,,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,,dji_ecosystem_listing,medium,"Official DJI Enterprise dealer listed by DJI; Cologne, Germany",
SAR-Systeme / Wolfgang Herm,Germany,dealer,Dock 1|Dock 2|Dock 3,https://www.sar-drohnen.de,,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,,dji_ecosystem_listing,medium,"DJI Enterprise dealer listed by DJI; search & rescue drone specialist; Kochel am See, Bavaria",
