company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes
DJI Enterprise Dealer Network (Singapore),Singapore,Distributor,Dock 2; Dock 3,Unknown,https://www.dji.com/where-to-buy/enterprise-dealers,https://www.linkedin.com/company/dji/,https://www.dji.com/where-to-buy/enterprise-dealers,Company Website,https://www.dji.com/support/product/dock,Company Website,High,"DJI's global enterprise dealer page lists Singapore among supported regions for DJI Dock and Dock 3, confirming availability via local authorised dealers such as Avetics Global. "
Droprise (regional),Singapore,Reseller,Dock 3,Unknown,https://www.droprise.com,https://www.linkedin.com/company/droprise/,https://www.volarious.com/dealers,Industry Article,, ,Medium,"While primarily serving Benelux, Droprise is referenced by Volarious alongside other global DJI Dock partners; included here as a regional reference but not treated as a local Singapore dealer. "
Candrone,Canada,Authorized Dealer,Dock 2,Unknown,https://candrone.com,https://www.linkedin.com/company/candrone/,https://candrone.com/collections/buy-dji-dock-2-in-north-america,Company Website,https://candrone.com/blogs/news/dji-dock-2,Industry Article,High,"North American DJI Dock 2 Authorized dealer headquartered in Canada; officially certified by DJI Enterprise to sell, install, and support Dock 2 across USA and Canada. "
Volatus Drones Canada,Canada,System Integrator,Dock 2; Dock 3,Unknown,https://volatusdrones.ca,https://www.linkedin.com/company/volatus-aerospace/,https://volatusdrones.ca/products/dji-dock-2,Company Website,https://volatusdrones.ca/products/dji-dock-3,Company Website,High,"Canadian enterprise drone provider selling DJI Dock 2 and DJI Dock 3, including CSA-compliant Dock 3 for 24/7 autonomous operations. "
RMUS Canada (Remote Robotic),Canada,System Integrator,Dock 2,Unknown,https://rmus.ca,https://www.linkedin.com/company/rmus-llc/,https://rmus.ca/dji-dock-2/,Company Website,, ,High,Canadian arm of RMUS offering DJI Dock 2 with detailed specs and consulting on unattended Matrice 3D/3TD Dock 2 deployments. 
DrDrone.ca,Canada,Reseller,Dock 2,Unknown,https://drdrone.ca,https://www.linkedin.com/company/drdrone1/,https://drdrone.ca/pages/dji-dock-2,Company Website,, ,High,"Canada's first DJI Store, selling DJI Dock 2 bundles for Matrice 3D/3TD with Canadian sales and support. "
DroneX Canada,Canada,Reseller,Dock 2,Unknown,https://dronexcanada.ca,https://www.linkedin.com/company/dronex-canada/,https://dronexcanada.ca/products/dji-dock,Company Website,, ,High,Canadian drone retailer selling DJI Dock 2 with detailed specs and service plan options for unattended operations. 
DroneLabs.ca,Canada,Reseller,Dock 2,Unknown,https://dronelabs.ca,https://www.linkedin.com/company/dronelabs/,https://dronelabs.ca/products/dji-dock,Company Website,, ,High,"Canadian DJI dealer selling DJI Dock 2 with marketing focused on smaller, more capable automated operations. "
Measur Drones,Canada,System Integrator,Dock 3,Unknown,https://measur.ca,https://www.linkedin.com/company/measur-drones/,https://measur.ca/products/dji-dock-3,Company Website,https://measur.ca/collections/dji,Company Website,High,Canadian DJI Enterprise supplier offering DJI Dock 3 across multiple Canadian locations for 24/7 autonomous operations. 
DronePoint Canada,Canada,Reseller,Dock 3,Unknown,https://dronepoint.ca,https://www.linkedin.com/company/dronepoint-canada/,https://dronepoint.ca/products/dji-dock-3overseas-edition,Company Website,, ,High,Canadian retailer selling DJI Dock 3 (flame-retardant foam version) with full technical description and emphasis on 24/7 operations and AI-based change detection. 
DJI Enterprise Dealer Network (Canada),Canada,Distributor,Dock 2; Dock 3,Unknown,https://www.dji.com/where-to-buy/enterprise-dealers,https://www.linkedin.com/company/dji/,https://www.dji.com/where-to-buy/enterprise-dealers,Company Website,, ,High,"DJI's enterprise dealer page lists multiple Canadian dealers (Volatus, Measur, RMUS Canada, etc.) under Dock 3 and FlightHub 2 filters, confirming national Dock 2/3 availability. "
AA Drones (aadrones.co.za),South Africa,System Integrator,Dock 3,Unknown,https://aadrones.co.za,https://www.linkedin.com/company/aa-drones/,https://aadrones.co.za/product/dji-dock-3/,Company Website,https://aadrones.co.za/introducing-the-dji-dock-3-autonomous-drone-operations/,Industry Article,High,"South African DJI Dock 3 integrator focusing on agriculture, security and infrastructure, with detailed local content on Dock 3's performance in South African conditions. "
GoUAV (TeleEye South Africa),South Africa,Distributor,Dock 2; Dock 3,Unknown,https://gouav.co.za,https://www.linkedin.com/company/teleeye-south-africa/,https://gouav.co.za/pages/dji-dock-2,Company Website,https://gouav.co.za/pages/dji-dock-3,Company Website,High,Authorised DJI Enterprise distributor in South Africa offering DJI Dock 2 and DJI Dock 3 as part of a drone enablement program from its Bryanston base. 
HDRT (Hennie's Drone Repairs and Training),South Africa,Authorized Dealer,Dock 2,Unknown,https://www.hdrt.co.za,https://www.linkedin.com/company/hennies-drone-repairs-training/,https://www.hdrt.co.za/dji-dock-2,Company Website,https://www.hdrt.co.za,Company Website,High,"DJI authorised dealer in South Africa with two certified DJI Dock engineers, selling DJI Dock 2 with Matrice 3DT and providing repair and maintenance services. "
TecAfrica Solutions,South Africa,Reseller,Dock 2,Unknown,https://www.tecafrica.co.za,https://www.linkedin.com/company/tecafrica-solutions/,https://www.tecafrica.co.za/products/dji-dock-2-with-dji-matrice-3dt,Company Website,, ,High,South African technology supplier selling DJI Dock 2 with Matrice 3DT as an autonomous thermal drone solution. 
Africa Drone Kings,South Africa,Reseller,Dock 3,Unknown,https://africadronekingswc.co.za,https://www.linkedin.com/company/africadronekings/,https://africadronekingswc.co.za/products/dji-dock-3,Company Website,, ,High,"South African drone retailer offering DJI Dock 3 for agriculture, security and surveillance with marketing tailored to local conditions. "
Africa Drone King (africadroneking.co.za),South Africa,Reseller,Dock 1,Unknown,https://africadroneking.co.za,https://www.linkedin.com/company/africadroneking/,https://africadronekingswc.co.za/products/dji-dock-3,Company Website,, ,Medium,Older DJI Dock marketing and branding carried across Africa Drone King's web properties; treated as part of the same retail group as Africa Drone Kings. 
GUNMANSA,South Africa,Reseller,Dock 2,Unknown,https://gunmansa.co.za,https://www.linkedin.com/company/gunmansa/,https://gunmansa.co.za/products/dji-dock-2-matrice-3d-enables-autonomous-drone-ops-with-automated-charging-remote-control-real-t,Company Website,, ,High,South African retailer selling DJI Dock 2 with Matrice 3D and highlighting autonomous operations with automated charging and real-time streaming. 
Bob Shop Sellers (generic listing),South Africa,Reseller,Dock 3,Unknown,https://www.bobshop.co.za,https://www.linkedin.com/company/bob-shop/,https://www.bobshop.co.za/dji-dock-3/p/657142395,Industry Article,, ,Medium,Marketplace listing for DJI Dock 3 with South Africa-specific shipping and environmental details; included as a generic retail channel rather than a named company. 
Babanango Game Reserve,South Africa,Enterprise End-User,Dock 3,Unknown,https://www.babanangogamereserve.co.za,https://www.linkedin.com/company/babanango-game-reserve/,https://www.facebook.com/DJIEnterpriseOfficial/videos/how-drones-help-protect-wildlife-in-south-africa-dji-dock-3in-wildlife-conservation-real-ti/379695302737530,Social Media Post,https://www.youtube.com/shorts/iRpbK794JY0,Social Media Post,High,"Wildlife conservation area in KwaZulu-Natal using DJI Dock 3 to enable instant drone deployment when alerts are triggered, providing real-time aerial support for anti-poaching and wildlife monitoring. "
Aonic Thailand,Thailand,System Integrator,Dock 1; Dock 2,Unknown,https://aonic.com/th,https://www.linkedin.com/company/aonic-asia/,https://aonic.com/th/dji/dock-2/,Company Website,https://aonic.com/th/eng/dji/dji-dock/,Company Website,High,"DJI partner in Thailand offering DJI Dock and DJI Dock 2, with Thai-language technical pages describing Dock 2 features, Matrice 3D/3TD compatibility, and FlightHub 2-based remote operations. "
Department of Marine and Coastal Resources (DMCR),Thailand,Enterprise End-User,Dock 3,Unknown,https://www.dmcr.go.th,https://www.linkedin.com/company/department-of-marine-and-coastal-resources-thailand/,https://enterprise-insights.dji.com/dronehelp-dugongprotection-dock3,DJI Case Study,https://www.youtube.com/watch?v=xttKAFzgy1M,Social Media Post,High,"Thai government agency using DJI Dock 3 for dugong and seagrass monitoring in southern Thailand, running six automated missions per day and achieving zero dugong mortality with 20x cost savings. "
Thailand National Police (public safety program),Thailand,Government End-User,Dock 2,Unknown,https://www.royalthaipolice.go.th,https://www.linkedin.com/company/royal-thai-police/,https://www.youtube.com/watch?v=Co9PDMhKfoU,Social Media Post,, ,Medium,"Represents Thailand's police experience with DJI Dock 2 for public safety, as described in DJI public safety webinars about building human assets and technological ecosystems around Dock integration. "
DJI Enterprise Dealer Network (Thailand),Thailand,Distributor,Dock 2; Dock 3,Unknown,https://www.dji.com/global/where-to-buy/enterprise-dealers,https://www.linkedin.com/company/dji/,https://www.dji.com/global/where-to-buy/enterprise-dealers,Company Website,, ,High,"DJI's global enterprise dealer page lists Thailand in the Asia-Pacific region for DJI Dock and FlightHub 2 solutions, confirming availability via authorised partners such as Aonic Thailand. "
aeroMind Sp. z o.o.,Poland,System Integrator,Dock 2; Dock 3,Unknown,https://aeromind.pl,https://www.linkedin.com/company/aeromind/,https://aeromind.pl/product-eng-13449-DJI-Dock2-with-DJI-Matrice3D-drone.html,Company Website,https://aeromind.pl/eng_m_Drones_Survey-Mapping-drones_DJI-Matrice_Drones-1634.html,Company Website,High,Polish UAV integrator selling DJI Dock 2 with Matrice 3D bundles and listing DJI Dock 3 docking station for autonomous survey and mapping operations. 
MEGADRON.pl,Poland,Reseller,Dock 2; Dock 3,Unknown,https://megadron.pl,https://www.linkedin.com/company/megadron-pl/,https://megadron.pl/en/products/docking-station-dji-dock-3-31389.html,Company Website,https://megadron.pl/en/blog/comparison-dji-dock-or-dji-dock-2-differences-and-similarities-1713445608.html,Industry Article,High,"Polish online store selling DJI Dock 3, publishing FAQ and comparison articles about DJI Dock vs Dock 2, and promoting Matrice 3TD/Dock deployments. "
AEGIS Systems,Poland,System Integrator,Dock 3,Unknown,https://www.aegis-systems.pl,https://www.linkedin.com/company/aegis-systems-pl/,https://www.aegis-systems.pl/en/collections/drony,Company Website,, ,High,Polish security and monitoring provider with a dedicated 'DJI Dock – docking stations for autonomous drones' section showcasing DJI Dock 3 Matrice 4TD bundles. 
Navigate,Poland,Reseller,Dock 2,Unknown,https://navigate.pl,https://www.linkedin.com/company/navigate-pl/,https://navigate.pl/produkt/dji-dock-2/,Company Website,, ,High,"Polish reseller selling DJI Dock 2 as a docking station for Matrice 3D/3TD, with detailed Polish-language technical specs. "
Ceneo Marketplace Sellers,Poland,Reseller,Dock 3,Unknown,https://www.ceneo.pl,https://www.linkedin.com/company/ceneo-pl/,https://www.ceneo.pl/190133937,Industry Article,, ,Medium,"Polish marketplace entries for the DJI Dock 3 docking station, providing full specifications and confirming retail availability of Dock 3 in Poland. "
DJI Enterprise Dealer Network (Poland),Poland,Distributor,Dock 2; Dock 3,Unknown,https://www.dji.com/global/where-to-buy/enterprise-dealers,https://www.linkedin.com/company/dji/,https://www.dji.com/global/dock,Company Website,, ,High,"DJI's global Dock and Enterprise dealer pages list Poland as a supported country with Dock, Dock 2, and Dock 3 plus FlightHub 2 solutions via local partners. "
GÜRİŞ,Turkey,Enterprise End-User,Dock 3,Unknown,https://www.guris.com.tr,https://www.linkedin.com/company/guris-insaat-ve-muhendislik-a-s/,https://www.youtube.com/watch?v=u0hwLpSEM8k,Social Media Post,https://www.linkedin.com/posts/dji_djienterprise-djidock3-turkey-activity-7401953987622842368-HIOZ,LinkedIn Post,High,"Turkish renewable energy operator using DJI Dock 3 and WTIP to automate wind and solar infrastructure inspections, improving safety and data quality across multiple sites. "
DJI Enterprise (Turkey renewable energy case),Turkey,System Integrator,Dock 3,Unknown,https://enterprise.dji.com,https://www.linkedin.com/company/dji/,https://www.youtube.com/playlist?list=PLQMMtJkQxywtLKAOAp5hhCwopqLy5zZs0,Social Media Post,https://www.youtube.com/shorts/8A0G5i32AnY,Social Media Post,High,DJI Enterprise team leading Dock 3 deployments and telling the Turkey GÜRİŞ story as a flagship case of automated renewable energy inspections. 
Aerosmart (WTIP solution partner),Turkey,System Integrator,Dock 3,Unknown,https://www.aerosmart.ae,https://www.linkedin.com/company/aerosmart-uav/,https://www.instagram.com/reel/DU41J6hlIu6/,Social Media Post,https://www.facebook.com/aerosmart.uav.ae/videos/-powering-smarter-renewable-energy-inspections-in-turkey-dji-dock-3-wtip-deliver-/ ,Social Media Post,Medium,Solution partner providing WTIP workflow and real-time analytics around DJI Dock 3 deployments for renewable energy inspections in Turkey. 
DJI Enterprise Dealer Network (Turkey),Turkey,Distributor,Dock 2; Dock 3,Unknown,https://www.dji.com/where-to-buy/enterprise-dealers,https://www.linkedin.com/company/dji/,https://www.dji.com/where-to-buy/enterprise-dealers,Company Website,https://enterprise-insights.dji.com/blog/top-features-of-dji-dock-2,Industry Article,High,"DJI's enterprise dealer locator and Dock 2/Dock 3 documentation list Turkey among supported countries, confirming official Dock availability via Turkish partners. "
DJI Korea / Enterprise Dealer Network,South Korea,Distributor,"Dock 2; Dock 3",Unknown,https://www.dji.com/kr,https://www.linkedin.com/company/dji/,https://enterprise.dji.com/kr/find-a-dealer,Company Website,https://www.dji.com/kr/where-to-buy/enterprise-dealers,Company Website,High,"DJI's official presence in South Korea listing enterprise dealers that sell DJI Dock 3 and related solutions such as FlightHub 2 On-Premises." 
Koseco Co., Ltd.,South Korea,Authorized Dealer,Dock 3,Unknown,https://koseco.co.kr,https://www.linkedin.com/company/koseco/,https://www.volarious.com/dealers,Industry Article,, ,Medium,"Official DJI partner in South Korea highlighted by Volarious as a key enterprise dealer expected to offer DJI Dock 3-based solutions for surveying and mapping." 
Hyundai Engineering & Construction Co., Ltd.,South Korea,Enterprise End-User,Dock 3,Unknown,https://www.hdec.kr,https://www.linkedin.com/company/hyundaiengineeringconstruction/,https://www.prnewswire.com/apac/news-releases/dji-docks-transform-hyundai-ecs-namyangju-wangsuk-relocation-project-in-south-korea-302625716.html,DJI Case Study,https://www.youtube.com/watch?v=s6xVE2LIW_U,Social Media Post,High,"Operates DJI Dock 3 at the Namyangju Wangsuk relocation project, using automated Dock 3 missions for bi-weekly surveying of a 6.4 km construction corridor." 
Angelswing,South Korea,System Integrator,Dock 3,Unknown,https://www.angelswing.io,https://www.linkedin.com/company/angelswing/,https://www.linkedin.com/posts/angelswing_angelswing-hyundaie-namyangjuwangsuk-activity-7363493063563882501-eZ-a,LinkedIn Post,, ,Medium,"Digital twin and construction-tech company supporting the Hyundai E&C DJI Dock 3 deployment, marking the first real-world Dock 3-based automated operations on a Korean construction site." 
Hanbit Drone,South Korea,System Integrator,Dock 3,Unknown,https://www.hanbitdrone.com,https://www.linkedin.com/company/hanbitdrone/,https://enterprise.dji.com/kr/find-a-dealer,Company Website,, ,Medium,"Listed on DJI Korea's enterprise dealer search as a provider for DJI Dock 3 and FlightHub 2 On-Premises solutions in South Korea." 
Helsel Co., Ltd.,South Korea,Authorized Dealer,Dock 3,Unknown,https://www.helsel.co.kr,https://www.linkedin.com/company/helsel/,https://enterprise.dji.com/kr/find-a-dealer,Company Website,, ,Medium,"Featured in DJI's Korean dealer search as an enterprise dealer associated with DJI Dock 3 and FlightHub 2 On-Premises offerings." 
DroneLand,Belgium,System Integrator,Dock 3,Unknown,https://www.droneland.be,https://www.linkedin.com/company/droneland-nl/,https://droneport.eu/2025/05/15/droneland-introduces-belgiums-first-mobile-drone-hub-dji-dock-3-unlocking-new-opportunities-for-autonomous-operations/,Industry Article,https://www.youtube.com/source/ArRJrIddgns/shorts?bp=8gVDCjYSJwoLQXJSSnJJZGRnbnMSC0FyUkpySWRkZ25zGgtBclJKcklkZGducxoLQXJSSnJJZGRnbnMaC0FyUkpySWRkZ25z,Social Media Post,High,"Benelux DJI Enterprise partner that introduced Belgium's first mobile drone hub built around DJI Dock 3 at DronePort, enabling flexible autonomous operations and demos in Belgium." 
DronePort,Belgium,Enterprise End-User,"Dock 2; Dock 3",Unknown,https://droneport.eu,https://www.linkedin.com/company/droneport/,https://droneport.eu/2024/07/22/introducing-the-dji-dock-2-discover-the-possibilities-of-automated-drone/,Industry Article,https://droneport.eu/2025/05/15/droneland-introduces-belgiums-first-mobile-drone-hub-dji-dock-3-unlocking-new-opportunities-for-autonomous-operations/,Industry Article,High,"Belgian drone ecosystem hub hosting DJI Dock 2 and DJI Dock 3 demonstrations, including a mobile Dock 3 hub used for BVLOS trials and education events." 
Drone Parts Center (DPC),Belgium,System Integrator,Dock 3,Unknown,https://drone-parts-center.com,https://www.linkedin.com/company/dronepartcenter/,https://drone-parts-center.com/en/product/dji-dock-3-the-stand-alone-docking-station-for-professional-drones/,Company Website,https://drone-parts-center.com/en/product/dji-dock-3-drone-in-the-box-bundle-24-7-fixed-surveillance/,Company Website,High,"Belgium-based provider of DJI Dock 3 stand-alone stations and 24/7 fixed-surveillance bundles, targeting Belgium and Luxembourg for security and industrial monitoring." 
DJI Enterprise Dealer Network (Belgium),Belgium,Distributor,"Dock 2; Dock 3",Unknown,https://www.dji.com/global/where-to-buy/enterprise-dealers,https://www.linkedin.com/company/dji/,https://www.dji.com/global/dock,Company Website,, ,High,"DJI's Dock and enterprise dealer pages list Belgium within the C6-certified EU region for Dock 3 and Dock 2 operations, confirming official availability via Belgian enterprise partners." 
